HEADER|V0.3|2884|20240904|321313|2
000652|2024-06-30|定期报告|1475573852|0|1474454109| | |147557|1475573900|1474454109|1474454109|1475573852|0|0|0|0
000655|2014-01-10|其它上市|595340230|0|595340230| | |59534|595340200|595340230|595340230|595340230|0|0|0|0
000656|2024-06-30|定期报告|5339715816|0|5318280442| | |533972|5339715800|5318280442|5311743236|5339715816|0|0|0|0
000657|2024-06-30|定期报告|1397378114|0|1239803222| | |139738|1397378100|1239803222|1239803222|1397378114|0|0|0|0
000659|2011-12-26|其它上市|1285702520|0|1285702520| | |128570|1285702500|1285702520|1285702520|1285702520|0|0|0|0
000661|2024-06-30|定期报告|404423090|0|398278671| | |40442|404423100|398278671|398432870|404423090|0|0|0|0
000663|2024-06-30|定期报告|336683929|0|306301196| | |33668|336683900|306301196|306301196|336683929|0|0|0|0
000665|2024-06-28|债转股|1137149495|0|1137110330| | |113715|1137149500|1137110330|1137110330|1137149495|0|0|0|0
000668|2024-01-04|其它上市|146841890|0|146841890| | |14684|146841900|146841890|146841890|146841890|0|0|0|0
000669|2021-06-30|定期报告|680408797|0|680408797| | |68041|680408800|680408797|680408797|680408797|0|0|0|0
000670|2023-12-08|股权激励|849287360|0|722106712| | |84929|849287400|722106712|722106712|849287360|0|0|0|0
000672|2023-02-02|回购|969395450|0|969395450| | |96940|969395400|969395450|969395450|969395450|0|0|0|0
000676|2024-07-10|回购|1265289215|0|1264528532| | |126529|1265289200|1264528532|1263784993|1265289215|0|0|0|0
000677|2017-12-31|定期报告|863977948|0|863977948| | |86398|863977900|863977948|863977948|863977948|0|0|0|0
000678|2019-07-25|其它上市|459611797|0|459611797| | |45961|459611800|459611797|459611797|459611797|0|0|0|0
000679|2020-12-31|定期报告|356400000|0|356400000| | |35640|356400000|356400000|356400000|356400000|0|0|0|0
000680|2024-06-30|定期报告|1500327412|0|1307860904| | |150033|1500327400|1307860904|1307996480|1500327412|0|0|0|0
000681|2024-06-30|定期报告|700577436|0|676022543| | |70058|700577400|676022543|676023793|700577436|0|0|0|0
000682|2023-12-31|定期报告|1340727007|0|1340600019| | |134073|1340727000|1340600019|1340594657|1340727007|0|0|0|0
000683|2024-08-26|股权激励|3739176560|0|3282935023| | |373918|3739176600|3282935023|3282935023|3739176560|0|0|0|0
